QueryId,DocumentId
208,clueweb12-0311wb-12-02123
208,clueweb12-0508wb-24-28237
208,clueweb12-1515wb-31-07002
208,clueweb12-0311wb-25-15756
208,clueweb12-1700tw-32-10820
208,clueweb12-1612wb-15-09999
208,clueweb12-1609wb-03-08504
208,clueweb12-1611wb-73-03200
208,clueweb12-1102wb-25-17629
208,clueweb12-1515wb-29-09112
208,clueweb12-1608wb-97-19741
208,clueweb12-0205wb-10-02424
208,clueweb12-1703wb-66-18941
208,clueweb12-0011wb-33-05027
208,clueweb12-0308wb-54-09178
208,clueweb12-1510wb-75-12505
208,clueweb12-1707wb-94-29802
208,clueweb12-0805wb-67-20579
208,clueweb12-0808wb-79-05190
208,clueweb12-1712wb-70-27800
208,clueweb12-0311wb-84-27815
208,clueweb12-1612wb-46-16896
208,clueweb12-0103wb-38-02893
208,clueweb12-0309wb-53-07401
209,clueweb12-0211wb-61-09967
209,clueweb12-1712wb-20-25493
209,clueweb12-1713wb-81-14127
209,clueweb12-0105wb-14-09800
209,clueweb12-0811wb-52-01249
209,clueweb12-1802wb-05-15680
209,clueweb12-1811wb-37-15416
209,clueweb12-1814wb-17-25231
209,clueweb12-0108wb-19-03883
209,clueweb12-1714wb-67-30936
209,clueweb12-0200wb-29-18544
209,clueweb12-0201wb-95-20969
209,clueweb12-1405wb-23-03730
209,clueweb12-1812wb-04-05288
209,clueweb12-1714wb-34-15184
209,clueweb12-0304wb-71-25029
209,clueweb12-0007wb-99-02437
209,clueweb12-1020wb-50-20951
209,clueweb12-1007wb-18-02940
209,clueweb12-1815wb-26-22756
209,clueweb12-1900wb-25-00152
209,clueweb12-1610wb-08-13221
209,clueweb12-0700tw-63-09795
209,clueweb12-0400tw-42-12906
209,clueweb12-1814wb-86-02901
209,clueweb12-0800tw-38-07658
209,clueweb12-1400tw-44-21751
209,clueweb12-0913wb-90-02677
209,clueweb12-0312wb-08-05746
209,clueweb12-1813wb-52-06478
209,clueweb12-0311wb-62-13937
209,clueweb12-0405wb-41-24684
209,clueweb12-0200tw-60-05445
209,clueweb12-0400tw-19-20126
209,clueweb12-1813wb-20-10940
209,clueweb12-1813wb-08-25249
209,clueweb12-0600tw-25-22085
209,clueweb12-1800wb-84-28962
209,clueweb12-0013wb-70-10091
209,clueweb12-0301tw-02-09551
209,clueweb12-1714wb-88-28446
209,clueweb12-0305wb-71-07554
209,clueweb12-1810wb-54-03636
209,clueweb12-1400tw-42-23148
209,clueweb12-1814wb-49-18202
209,clueweb12-1812wb-72-28190
209,clueweb12-1813wb-52-06492
209,clueweb12-0303wb-22-08123
209,clueweb12-0906wb-88-29558
209,clueweb12-0102wb-06-28496
209,clueweb12-0104wb-20-04284
209,clueweb12-0404wb-48-12681
209,clueweb12-0404wb-62-21625
209,clueweb12-0011wb-95-21002
209,clueweb12-1900tw-26-11772
209,clueweb12-1814wb-86-02915
209,clueweb12-1811wb-67-24955
209,clueweb12-1814wb-17-25245
209,clueweb12-1000tw-67-08307
209,clueweb12-1201tw-22-16881
209,clueweb12-0409wb-71-06696
209,clueweb12-1815wb-26-22771
209,clueweb12-1900tw-66-16257
209,clueweb12-0703wb-00-22985
209,clueweb12-0210wb-45-15713
209,clueweb12-1900wb-25-00138
209,clueweb12-1900wb-39-00740
209,clueweb12-1506wb-61-31258
209,clueweb12-0004wb-93-16797
209,clueweb12-0007wb-02-27528
209,clueweb12-1900wb-25-00166
209,clueweb12-1812wb-40-18883
209,clueweb12-1812wb-40-18898
209,clueweb12-0809wb-12-27431
209,clueweb12-1809wb-85-19524
209,clueweb12-1814wb-49-18188
209,clueweb12-0100tw-22-24846
209,clueweb12-0011wb-37-04316
209,clueweb12-1900tw-53-08184
209,clueweb12-0502wb-51-19716
209,clueweb12-0301wb-47-07192
209,clueweb12-0409wb-07-20292
209,clueweb12-0409wb-04-06612
209,clueweb12-1017wb-37-30871
209,clueweb12-0409wb-04-06598
209,clueweb12-1100tw-29-18400
209,clueweb12-1405wb-01-05673
209,clueweb12-1700tw-67-01868
209,clueweb12-0407wb-74-26984
209,clueweb12-1800tw-38-13084
209,clueweb12-0302wb-31-05063
209,clueweb12-1308wb-52-04968
209,clueweb12-1813wb-52-06506
209,clueweb12-1400tw-44-21766
209,clueweb12-1300tw-26-20774
209,clueweb12-0211wb-99-27156
209,clueweb12-1300tw-12-19361
209,clueweb12-0101wb-51-10452
209,clueweb12-0800tw-64-15829
209,clueweb12-0102wb-09-13953
210,clueweb12-0111wb-83-07059
210,clueweb12-0817wb-47-09355
210,clueweb12-0300tw-23-16953
210,clueweb12-1617wb-31-09424
210,clueweb12-1902wb-41-21839
210,clueweb12-0910wb-29-19979
210,clueweb12-1700tw-18-01572
210,clueweb12-1901wb-80-07058
210,clueweb12-1616wb-81-18998
210,clueweb12-0912wb-55-04636
210,clueweb12-0914wb-78-15579
210,clueweb12-1616wb-81-18984
210,clueweb12-0002wb-09-11456
210,clueweb12-1400tw-41-07043
210,clueweb12-1202wb-94-03451
210,clueweb12-0301tw-50-05240
210,clueweb12-0913wb-12-08534
210,clueweb12-0913wb-74-23164
210,clueweb12-0914wb-50-13006
210,clueweb12-0111wb-39-00027
210,clueweb12-0913wb-85-00973
210,clueweb12-1802wb-20-23215
210,clueweb12-1713wb-80-14209
210,clueweb12-0301tw-04-18372
210,clueweb12-0913wb-78-14077
210,clueweb12-0914wb-41-31009
210,clueweb12-0914wb-13-33325
210,clueweb12-1101tw-20-10058
210,clueweb12-1201tw-12-22799
210,clueweb12-1203wb-49-27028
210,clueweb12-1802wb-67-01479
210,clueweb12-0914wb-85-30981
210,clueweb12-1202wb-83-19731
210,clueweb12-1203wb-03-01814
210,clueweb12-0101wb-90-13000
210,clueweb12-0400tw-43-04893
210,clueweb12-1315wb-81-10961
210,clueweb12-0913wb-51-28443
210,clueweb12-0001wb-37-11288
210,clueweb12-1204wb-03-34930
210,clueweb12-0914wb-71-12052
210,clueweb12-1204wb-48-19075
210,clueweb12-1206wb-70-08029
210,clueweb12-1205wb-29-31362
210,clueweb12-1203wb-58-27878
210,clueweb12-0301tw-36-01849
210,clueweb12-1205wb-74-07303
210,clueweb12-1203wb-49-27042
210,clueweb12-1205wb-63-19183
210,clueweb12-1206wb-33-23752
210,clueweb12-1806wb-77-11057
210,clueweb12-1300tw-70-12583
210,clueweb12-1202wb-83-19745
210,clueweb12-0301tw-06-18685
210,clueweb12-1412wb-63-18211
210,clueweb12-1201wb-45-13421
210,clueweb12-0300wb-92-07615
210,clueweb12-0914wb-41-31023
210,clueweb12-1806wb-69-06339
210,clueweb12-0913wb-10-02206
210,clueweb12-0914wb-38-09516
210,clueweb12-1203wb-03-01828
210,clueweb12-1806wb-39-17376
210,clueweb12-1704wb-16-00787
210,clueweb12-0913wb-85-00987
210,clueweb12-1202wb-49-17424
210,clueweb12-1806wb-68-00819
210,clueweb12-1206wb-30-01785
210,clueweb12-0407wb-30-04158
210,clueweb12-1806wb-78-19915
210,clueweb12-1806wb-47-03904
210,clueweb12-0913wb-22-18799
210,clueweb12-1909wb-11-15902
210,clueweb12-1203wb-35-07443
210,clueweb12-0914wb-07-25934
210,clueweb12-1202wb-24-03378
210,clueweb12-1202wb-27-13211
210,clueweb12-1806wb-38-04617
210,clueweb12-1516wb-01-25600
210,clueweb12-1206wb-19-03292
210,clueweb12-0800tw-65-10539
210,clueweb12-1206wb-90-11350
210,clueweb12-1206wb-77-02914
210,clueweb12-1205wb-03-20060
210,clueweb12-1205wb-19-04521
210,clueweb12-1201wb-93-20316
210,clueweb12-1202wb-35-04909
210,clueweb12-0011wb-40-21297
210,clueweb12-1100tw-97-04390
210,clueweb12-1201wb-45-13435
210,clueweb12-1612wb-57-20061
210,clueweb12-1800tw-54-02208
210,clueweb12-1202wb-27-13197
210,clueweb12-0400wb-20-26102
210,clueweb12-1900wb-64-08676
210,clueweb12-1100tw-97-04362
210,clueweb12-1205wb-86-28002
210,clueweb12-1201wb-29-20371
210,clueweb12-1812wb-01-02615
210,clueweb12-0600tw-31-06217
211,clueweb12-1205wb-28-06475
211,clueweb12-0807wb-32-04301
211,clueweb12-0900tw-51-00197
211,clueweb12-0608wb-48-15793
211,clueweb12-0705wb-52-16756
211,clueweb12-1313wb-85-00033
211,clueweb12-1812wb-14-16550
211,clueweb12-0401wb-94-08967
211,clueweb12-0001wb-90-10708
211,clueweb12-1505wb-33-06263
211,clueweb12-0805wb-14-04718
211,clueweb12-0911wb-17-03997
211,clueweb12-0403wb-74-00844
211,clueweb12-1609wb-04-05655
211,clueweb12-1810wb-96-17518
211,clueweb12-0712wb-97-09990
211,clueweb12-0013wb-73-05490
211,clueweb12-1505wb-69-00765
211,clueweb12-0103wb-89-12017
211,clueweb12-0202wb-46-30245
211,clueweb12-0402wb-26-15644
211,clueweb12-1018wb-61-07014
211,clueweb12-0204wb-84-05043
211,clueweb12-0704wb-31-00228
211,clueweb12-0107wb-04-12135
211,clueweb12-0111wb-97-26239
211,clueweb12-0111wb-97-26225
211,clueweb12-1110wb-30-08726
211,clueweb12-1805wb-82-12623
211,clueweb12-0001wb-29-09303
211,clueweb12-0310wb-38-26220
211,clueweb12-0200wb-03-15185
211,clueweb12-1105wb-97-12288
211,clueweb12-1510wb-71-15411
211,clueweb12-0708wb-98-03504
211,clueweb12-1505wb-57-17099
211,clueweb12-0402wb-62-07392
211,clueweb12-0704wb-42-07490
211,clueweb12-1806wb-81-21639
211,clueweb12-1811wb-34-20750
211,clueweb12-1515wb-27-16288
211,clueweb12-0202wb-95-25925
211,clueweb12-0303wb-58-13212
211,clueweb12-1310wb-79-01286
211,clueweb12-0106wb-72-23240
211,clueweb12-0411wb-88-13760
211,clueweb12-1412wb-10-00453
211,clueweb12-0505wb-44-33699
211,clueweb12-0910wb-64-05955
211,clueweb12-0202wb-06-33097
211,clueweb12-0006wb-07-31905
211,clueweb12-0909wb-75-05672
211,clueweb12-0704wb-78-06262
211,clueweb12-0305wb-95-18820
211,clueweb12-0900tw-50-09725
211,clueweb12-1712wb-64-21454
211,clueweb12-1805wb-91-07353
211,clueweb12-0000wb-57-17691
211,clueweb12-1108wb-73-15256
211,clueweb12-1613wb-44-21360
211,clueweb12-0012wb-33-15436
211,clueweb12-1807wb-82-17901
211,clueweb12-0303wb-39-24122
211,clueweb12-1605wb-09-10443
211,clueweb12-1807wb-88-21754
211,clueweb12-0704wb-39-17018
211,clueweb12-1616wb-07-09871
211,clueweb12-1503wb-59-20991
211,clueweb12-0601wb-57-17570
211,clueweb12-0601wb-51-07472
211,clueweb12-0006wb-22-29665
211,clueweb12-1513wb-01-04920
211,clueweb12-1315wb-31-00188
211,clueweb12-1308wb-01-30271
211,clueweb12-0013wb-42-36081
211,clueweb12-0709wb-58-22099
211,clueweb12-0404wb-20-28400
211,clueweb12-0708wb-19-03083
211,clueweb12-1100tw-68-17852
211,clueweb12-1506wb-00-19127
211,clueweb12-1005wb-35-03411
211,clueweb12-1804wb-04-20878
211,clueweb12-0302wb-83-03766
211,clueweb12-0211wb-50-32744
211,clueweb12-0701wb-66-18469
211,clueweb12-0702wb-03-16177
211,clueweb12-0610wb-18-30502
211,clueweb12-0609wb-84-19218
211,clueweb12-0701wb-87-19440
211,clueweb12-0609wb-72-15381
211,clueweb12-0610wb-30-23389
211,clueweb12-0610wb-07-18134
211,clueweb12-0701wb-77-00185
211,clueweb12-0702wb-14-09286
211,clueweb12-1813wb-40-28350
211,clueweb12-1306wb-11-15844
211,clueweb12-0005wb-37-15839
211,clueweb12-0104wb-80-23699
211,clueweb12-1611wb-12-32057
211,clueweb12-0200tw-38-12146
212,clueweb12-1103wb-96-17731
212,clueweb12-1612wb-36-13556
212,clueweb12-1311wb-87-25753
212,clueweb12-0507wb-20-26769
212,clueweb12-1200tw-41-08519
212,clueweb12-1201tw-03-06187
212,clueweb12-1207wb-42-03759
212,clueweb12-1800tw-42-15858
212,clueweb12-0400tw-30-10979
212,clueweb12-1910wb-24-13436
212,clueweb12-1700tw-60-18263
212,clueweb12-0001wb-41-31533
212,clueweb12-1200tw-88-05615
212,clueweb12-1700wb-51-17266
212,clueweb12-1100tw-22-12694
212,clueweb12-1509wb-59-13668
212,clueweb12-1611wb-25-08925
212,clueweb12-1100tw-98-02236
212,clueweb12-1100tw-19-16307
212,clueweb12-1201wb-02-30797
212,clueweb12-1509wb-59-13682
212,clueweb12-1807wb-00-31489
212,clueweb12-1611wb-53-29576
212,clueweb12-1208wb-49-16729
212,clueweb12-1509wb-23-13068
212,clueweb12-1900tw-00-22002
212,clueweb12-1200tw-09-20850
212,clueweb12-1700tw-60-16854
212,clueweb12-1011wb-63-21818
212,clueweb12-1507wb-95-08582
212,clueweb12-1100tw-98-02320
212,clueweb12-1900tw-21-11722
212,clueweb12-1201tw-16-17020
212,clueweb12-0807wb-65-09424
212,clueweb12-1200tw-32-10698
212,clueweb12-0007wb-77-08207
212,clueweb12-0301tw-47-23524
212,clueweb12-1800tw-57-18803
212,clueweb12-1800tw-01-06318
212,clueweb12-1900tw-59-05961
212,clueweb12-1807wb-96-27159
212,clueweb12-1200tw-74-17036
212,clueweb12-1416wb-48-03231
212,clueweb12-1400tw-40-04974
212,clueweb12-1300tw-56-13870
212,clueweb12-1807wb-48-26889
212,clueweb12-0400tw-60-17740
212,clueweb12-1200tw-47-17135
212,clueweb12-1800tw-12-02945
212,clueweb12-1100tw-60-05242
212,clueweb12-0400wb-20-26326
212,clueweb12-1508wb-60-35695
212,clueweb12-1300tw-33-06305
212,clueweb12-1100tw-01-04919
212,clueweb12-0203wb-98-08395
212,clueweb12-0700tw-53-21166
212,clueweb12-1807wb-13-06701
212,clueweb12-1510wb-82-29666
212,clueweb12-1416wb-52-17629
212,clueweb12-1300tw-68-11665
212,clueweb12-1300tw-64-14529
212,clueweb12-1300tw-69-15827
212,clueweb12-1600tw-41-12070
212,clueweb12-1300tw-04-12634
212,clueweb12-1511wb-11-02841
212,clueweb12-1400tw-55-01712
212,clueweb12-1300tw-69-12197
212,clueweb12-0303wb-19-06923
212,clueweb12-0200tw-02-21191
212,clueweb12-1700tw-62-22874
212,clueweb12-1310wb-05-25041
212,clueweb12-1201tw-27-14288
212,clueweb12-0900tw-29-18688
212,clueweb12-1600tw-42-20436
212,clueweb12-0700tw-30-18988
212,clueweb12-1700tw-18-03515
212,clueweb12-1201tw-14-14302
212,clueweb12-1416wb-60-12592
212,clueweb12-0800tw-60-16575
212,clueweb12-1400tw-59-11214
212,clueweb12-1201tw-01-19854
212,clueweb12-1100tw-35-21562
212,clueweb12-1800tw-48-18525
212,clueweb12-1000tw-75-05320
212,clueweb12-1000tw-73-09290
212,clueweb12-1800tw-08-21923
212,clueweb12-1600tw-26-07985
212,clueweb12-1101tw-14-02319
212,clueweb12-0400tw-46-06826
212,clueweb12-0006wb-43-03279
212,clueweb12-1100tw-20-18126
212,clueweb12-1400tw-42-09495
212,clueweb12-1808wb-74-24505
212,clueweb12-1800tw-05-21964
212,clueweb12-1611wb-41-02500
212,clueweb12-1000tw-27-08324
212,clueweb12-0300tw-93-01378
212,clueweb12-1600tw-27-11884
212,clueweb12-1100tw-87-14755
212,clueweb12-1600tw-23-12917
213,clueweb12-1809wb-56-16741
213,clueweb12-0816wb-90-19954
213,clueweb12-0307wb-13-30442
213,clueweb12-1809wb-40-31269
213,clueweb12-0817wb-26-11662
213,clueweb12-0206wb-13-28003
213,clueweb12-1809wb-01-33359
213,clueweb12-0205wb-87-00181
213,clueweb12-1800wb-83-20177
213,clueweb12-0812wb-60-28452
213,clueweb12-1809wb-08-19105
213,clueweb12-1808wb-58-12113
213,clueweb12-1808wb-93-09967
213,clueweb12-0107wb-76-22293
213,clueweb12-1808wb-96-08533
213,clueweb12-0816wb-82-11332
213,clueweb12-1809wb-32-28307
213,clueweb12-0206wb-18-15423
213,clueweb12-1808wb-96-08548
213,clueweb12-1700wb-05-29861
213,clueweb12-1809wb-05-04788
213,clueweb12-1808wb-70-33077
213,clueweb12-1809wb-03-17729
213,clueweb12-1809wb-54-25451
213,clueweb12-1809wb-54-25465
213,clueweb12-0206wb-04-12163
213,clueweb12-1808wb-93-09981
213,clueweb12-1808wb-75-24945
213,clueweb12-0000wb-02-07242
213,clueweb12-0002wb-58-27792
213,clueweb12-1808wb-79-02790
213,clueweb12-0002wb-85-10652
213,clueweb12-1808wb-62-27126
213,clueweb12-0108wb-57-08659
213,clueweb12-1808wb-46-28171
213,clueweb12-1808wb-98-22509
213,clueweb12-1809wb-08-19121
213,clueweb12-1808wb-67-23583
213,clueweb12-1809wb-25-09906
213,clueweb12-1809wb-41-30999
213,clueweb12-1808wb-98-22495
213,clueweb12-1809wb-32-28321
213,clueweb12-1809wb-56-16755
213,clueweb12-0012wb-08-02855
213,clueweb12-1808wb-70-33095
213,clueweb12-1808wb-38-14208
213,clueweb12-1809wb-36-03472
213,clueweb12-1808wb-66-08549
213,clueweb12-1808wb-79-02775
213,clueweb12-1809wb-36-03458
213,clueweb12-1812wb-58-26357
213,clueweb12-1809wb-28-25605
213,clueweb12-1808wb-67-23598
213,clueweb12-1809wb-13-27024
213,clueweb12-1806wb-70-25415
213,clueweb12-0000wb-77-26609
213,clueweb12-1809wb-25-09891
213,clueweb12-1809wb-01-33374
213,clueweb12-1808wb-72-16820
213,clueweb12-1806wb-54-07744
213,clueweb12-0000wb-91-24488
213,clueweb12-0109wb-69-30615
213,clueweb12-1800tw-15-05437
213,clueweb12-0208wb-63-12294
213,clueweb12-1812wb-35-02878
213,clueweb12-0502wb-13-05838
213,clueweb12-1809wb-05-04774
213,clueweb12-1410wb-70-18222
213,clueweb12-0105wb-62-18352
213,clueweb12-0101wb-40-16932
213,clueweb12-0302wb-21-29939
213,clueweb12-1500tw-84-10117
213,clueweb12-1500tw-86-11810
213,clueweb12-1012wb-82-19039
213,clueweb12-1814wb-05-18287
213,clueweb12-0107wb-94-19912
213,clueweb12-0400tw-47-08930
213,clueweb12-0000wb-30-23245
213,clueweb12-0000wb-59-16192
213,clueweb12-0000wb-97-28868
213,clueweb12-1808wb-75-24931
213,clueweb12-0200wb-41-07232
213,clueweb12-0004wb-31-25551
213,clueweb12-0608wb-88-08678
213,clueweb12-1809wb-39-19112
213,clueweb12-1903wb-26-23303
213,clueweb12-1903wb-08-09415
213,clueweb12-1808wb-78-14086
213,clueweb12-0601wb-89-29509
213,clueweb12-1902wb-87-13903
213,clueweb12-0600tw-35-03588
213,clueweb12-1903wb-20-13486
213,clueweb12-1304wb-08-30826
213,clueweb12-0300wb-59-30270
213,clueweb12-0600wb-66-16024
213,clueweb12-0000wb-30-23231
213,clueweb12-0302wb-79-09173
213,clueweb12-0405wb-40-28646
213,clueweb12-0203wb-14-35012
213,clueweb12-0207wb-86-01301
214,clueweb12-0011wb-62-03765
214,clueweb12-0002wb-22-08917
214,clueweb12-0502wb-84-29629
214,clueweb12-0203wb-64-25030
214,clueweb12-0300wb-78-31872
214,clueweb12-1000tw-95-21878
214,clueweb12-0914wb-39-22946
214,clueweb12-0002wb-22-08931
214,clueweb12-1808wb-65-09012
214,clueweb12-0501wb-95-00428
214,clueweb12-0009wb-75-24088
214,clueweb12-0812wb-25-18947
214,clueweb12-0011wb-45-01444
214,clueweb12-0408wb-26-31829
214,clueweb12-0703wb-92-16007
214,clueweb12-1002wb-11-05203
214,clueweb12-0105wb-80-30821
214,clueweb12-1312wb-67-20776
214,clueweb12-0001wb-54-32792
214,clueweb12-0701wb-76-01669
214,clueweb12-1700tw-01-13799
214,clueweb12-0106wb-09-03094
214,clueweb12-0816wb-79-13142
214,clueweb12-1812wb-54-01554
214,clueweb12-0401tw-14-01801
214,clueweb12-1707wb-93-23380
214,clueweb12-0815wb-87-08839
214,clueweb12-1004wb-68-12196
214,clueweb12-0508wb-23-26844
214,clueweb12-0200wb-63-33160
214,clueweb12-0001wb-20-04942
214,clueweb12-1506wb-80-13978
214,clueweb12-1011wb-38-02701
214,clueweb12-0302wb-57-20943
214,clueweb12-0302wb-65-33713
214,clueweb12-0302wb-77-30613
214,clueweb12-1002wb-28-10594
214,clueweb12-1811wb-45-17197
214,clueweb12-1411wb-18-24605
214,clueweb12-0408wb-45-28307
214,clueweb12-1606wb-68-10865
214,clueweb12-1103wb-34-10105
214,clueweb12-1506wb-53-28812
214,clueweb12-1905wb-88-06035
214,clueweb12-0906wb-70-02262
214,clueweb12-0005wb-98-11303
214,clueweb12-1804wb-08-27299
214,clueweb12-1812wb-15-19067
214,clueweb12-0712wb-68-22718
214,clueweb12-0302wb-18-11405
214,clueweb12-1700wb-11-21645
214,clueweb12-0809wb-43-17523
214,clueweb12-0104wb-05-29320
214,clueweb12-1205wb-05-12617
214,clueweb12-1815wb-06-08109
214,clueweb12-0305wb-03-08504
214,clueweb12-0210wb-52-01651
214,clueweb12-1004wb-51-16212
214,clueweb12-1001wb-43-24433
214,clueweb12-0511wb-64-28112
214,clueweb12-0208wb-88-11332
214,clueweb12-1006wb-01-30613
214,clueweb12-0304wb-20-23151
214,clueweb12-0300wb-37-24036
214,clueweb12-1004wb-58-20054
214,clueweb12-0209wb-96-04982
214,clueweb12-0204wb-84-33684
214,clueweb12-0716wb-10-05347
214,clueweb12-1815wb-19-18453
214,clueweb12-1004wb-84-09593
214,clueweb12-0805wb-95-05295
214,clueweb12-1614wb-09-07755
214,clueweb12-0210wb-80-19004
214,clueweb12-0305wb-73-15058
214,clueweb12-1806wb-31-34423
214,clueweb12-0000wb-22-01821
214,clueweb12-1004wb-57-00457
214,clueweb12-0814wb-16-17712
214,clueweb12-1112wb-67-02239
214,clueweb12-1103wb-48-06506
214,clueweb12-0900tw-27-17984
214,clueweb12-0305wb-63-03545
214,clueweb12-1415wb-77-16473
214,clueweb12-0818wb-23-28422
214,clueweb12-0105wb-78-15987
214,clueweb12-0212wb-24-20203
214,clueweb12-0303wb-42-20287
214,clueweb12-1703wb-43-18055
214,clueweb12-1903wb-29-25939
214,clueweb12-0302wb-20-29871
214,clueweb12-0610wb-02-24186
214,clueweb12-1217wb-83-03406
214,clueweb12-0410wb-13-19077
214,clueweb12-0108wb-32-27639
214,clueweb12-0109wb-40-30860
214,clueweb12-0606wb-62-25483
214,clueweb12-0207wb-03-23683
214,clueweb12-1003wb-85-21683
214,clueweb12-1113wb-72-20121
214,clueweb12-0210wb-24-12214
215,clueweb12-0004wb-72-22379
215,clueweb12-0011wb-90-24227
215,clueweb12-0204wb-72-05977
215,clueweb12-0104wb-54-09612
215,clueweb12-0312wb-05-31229
215,clueweb12-0307wb-36-18504
215,clueweb12-0309wb-82-16780
215,clueweb12-1020wb-57-33475
215,clueweb12-0716wb-60-19246
215,clueweb12-0003wb-55-17788
215,clueweb12-0206wb-28-00419
215,clueweb12-0206wb-96-24867
215,clueweb12-0501wb-17-28850
215,clueweb12-0307wb-02-02937
215,clueweb12-0400wb-73-10288
215,clueweb12-0511wb-59-24448
215,clueweb12-0110wb-58-06792
215,clueweb12-0914wb-21-00776
215,clueweb12-0013wb-33-25873
215,clueweb12-0204wb-64-08417
215,clueweb12-0713wb-38-10907
215,clueweb12-0106wb-65-32761
215,clueweb12-0712wb-98-01514
215,clueweb12-0712wb-91-02691
215,clueweb12-1713wb-46-25030
215,clueweb12-1713wb-35-04362
215,clueweb12-0108wb-20-34223
215,clueweb12-0000wb-19-29930
215,clueweb12-0306wb-73-16078
215,clueweb12-0715wb-74-17333
215,clueweb12-0503wb-38-30226
215,clueweb12-1305wb-60-25128
215,clueweb12-0008wb-06-13849
215,clueweb12-0812wb-25-11262
215,clueweb12-0504wb-05-00628
215,clueweb12-0502wb-86-19330
215,clueweb12-0204wb-88-07602
215,clueweb12-1515wb-87-09250
215,clueweb12-1515wb-83-20435
215,clueweb12-0112wb-12-14296
215,clueweb12-1515wb-78-22037
215,clueweb12-1515wb-63-10836
215,clueweb12-0008wb-46-05151
215,clueweb12-1515wb-92-05130
215,clueweb12-1515wb-76-35364
215,clueweb12-0712wb-94-28912
215,clueweb12-0209wb-15-08410
215,clueweb12-1009wb-90-05196
215,clueweb12-0001wb-58-14573
215,clueweb12-0305wb-19-13044
215,clueweb12-0311wb-17-23721
215,clueweb12-1610wb-32-15707
215,clueweb12-0209wb-90-12398
215,clueweb12-0713wb-35-01872
215,clueweb12-0005wb-55-34965
215,clueweb12-0814wb-97-33919
215,clueweb12-0811wb-47-26792
215,clueweb12-0511wb-84-26169
215,clueweb12-0901wb-04-03482
215,clueweb12-0302wb-59-18468
215,clueweb12-0601wb-97-26169
215,clueweb12-0006wb-62-07490
215,clueweb12-1711wb-68-03597
215,clueweb12-0304wb-23-20150
215,clueweb12-0304wb-35-13808
215,clueweb12-0304wb-08-08087
215,clueweb12-0304wb-80-11211
215,clueweb12-0712wb-52-28918
215,clueweb12-1713wb-98-21533
215,clueweb12-0304wb-99-28744
215,clueweb12-0304wb-45-25339
215,clueweb12-1902wb-74-05419
215,clueweb12-1201wb-31-17144
215,clueweb12-0008wb-80-27802
215,clueweb12-0110wb-57-23238
215,clueweb12-0013wb-45-02623
215,clueweb12-0715wb-13-05157
215,clueweb12-0504wb-39-11726
215,clueweb12-0202wb-55-21336
215,clueweb12-0103wb-07-12845
215,clueweb12-1213wb-07-05887
215,clueweb12-1404wb-90-06582
215,clueweb12-0308wb-33-09188
215,clueweb12-1106wb-68-00078
215,clueweb12-0512wb-33-15223
215,clueweb12-0205wb-30-10498
215,clueweb12-0903wb-82-17151
215,clueweb12-1906wb-25-06899
215,clueweb12-0302wb-22-16350
215,clueweb12-1117wb-28-11720
215,clueweb12-0210wb-35-22920
215,clueweb12-0300wb-07-11289
215,clueweb12-1513wb-36-01140
215,clueweb12-0911wb-83-22861
215,clueweb12-0308wb-56-12928
215,clueweb12-0907wb-66-33353
215,clueweb12-0208wb-00-06869
215,clueweb12-0203wb-93-13993
215,clueweb12-0104wb-37-00601
215,clueweb12-1111wb-00-13248
216,clueweb12-1803wb-14-26022
216,clueweb12-1704wb-36-10607
216,clueweb12-1708wb-82-10922
216,clueweb12-1701wb-88-05517
216,clueweb12-0606wb-26-35035
216,clueweb12-0205wb-36-18009
216,clueweb12-0603wb-36-10616
216,clueweb12-1710wb-74-21740
216,clueweb12-1701wb-83-18573
216,clueweb12-1301wb-90-24718
216,clueweb12-0308wb-26-15287
216,clueweb12-0003wb-24-16570
216,clueweb12-1705wb-45-10101
216,clueweb12-1704wb-44-15338
216,clueweb12-1705wb-60-08128
216,clueweb12-1707wb-16-20634
216,clueweb12-1710wb-59-00784
216,clueweb12-0000tw-29-25177
216,clueweb12-0205wb-22-08559
216,clueweb12-1706wb-26-26549
216,clueweb12-1705wb-00-10135
216,clueweb12-1715wb-18-23054
216,clueweb12-0800tw-28-16667
216,clueweb12-1707wb-72-10098
216,clueweb12-1400tw-56-18870
216,clueweb12-1706wb-63-18839
216,clueweb12-0012wb-25-02344
216,clueweb12-0409wb-05-26641
216,clueweb12-1300wb-86-04099
216,clueweb12-1708wb-22-00648
216,clueweb12-0800tw-36-13958
216,clueweb12-0800tw-29-05663
216,clueweb12-1709wb-50-12635
216,clueweb12-1900wb-72-07191
216,clueweb12-0702wb-32-33565
216,clueweb12-1705wb-99-01280
216,clueweb12-0404wb-62-20172
216,clueweb12-1201wb-77-19211
216,clueweb12-1111wb-03-00819
216,clueweb12-0917wb-31-15356
216,clueweb12-0404wb-70-16810
216,clueweb12-1707wb-72-10070
216,clueweb12-1910wb-14-17711
216,clueweb12-1708wb-91-16995
216,clueweb12-1709wb-89-18741
216,clueweb12-1709wb-34-17122
216,clueweb12-1707wb-26-06706
216,clueweb12-0010wb-92-08565
216,clueweb12-0100tw-09-19709
216,clueweb12-0800tw-36-13944
216,clueweb12-1709wb-50-12621
216,clueweb12-0106wb-25-27590
216,clueweb12-1300tw-66-00071
